timestamp,distance,cycles,active time,activity type,active calories,timestamp 16,heart rate,intensity,duration min,ascent,descent
,,,,,,16832,77,,,,
,,2744,1701.000,walking,103,16832,,3,,,
,,,,,,16892,78,,,,
,,,,,,16952,79,,,,
,,,,,,17012,75,,,,
,,,,,,17072,77,,,,
,,,,,,17132,96,,,,
2024-05-09T08:53:00.000Z,,,,sedentary,,,,5,,,
,,,,,,17192,79,,,,
,,,,,,17252,81,,,,
,,2849,1790.000,walking,106,17252,,1,,,
,,,,,,17312,80,,,,
2024-05-09T08:56:00.000Z,,,,sedentary,,,,4,,,
,,,,,,17372,73,,,,
,,,,,,17432,79,,,,
,,,,,,17492,81,,,,
,,3001,1859.000,walking,108,17492,,3,,,
,,,,,,17552,84,,,,
2024-05-09T09:00:00.000Z,,,,sedentary,,,,5,,,
,,,,,,17612,85,,,,
,,,,,,17672,84,,,,
,,,,,,17732,77,,,,
,,,,,,17792,72,,,,
,,,,,,17852,74,,,,
,,,,,,17912,79,,,,
2024-05-09T09:06:00.000Z,,,,sedentary,,,,5,,,
,,,,,,17972,87,,,,
,,,,,,18032,91,,,,
,,,,,,18092,79,,,,
,,,,,,18152,84,,,,
,,,,,,18212,81,,,,
,,3204,1997.000,walking,113,18212,,2,,,
,,,,,,18272,87,,,,
,,,,,,18332,78,,,,
,,,,,,18392,77,,,,
,,,,,,18452,84,,,,
,,,,,,18512,73,,,,
2024-05-09T09:16:00.000Z,,,,sedentary,,,,5,,,
,,,,,,18632,86,,,,
,,3255,2019.000,walking,114,18632,,2,,,
,,,,,,18692,92,,,,
2024-05-09T09:19:00.000Z,,,,sedentary,,,,4,,,
,,,,,,18752,89,,,,
,,,,,,18812,95,,,,
,,3300,2038.000,walking,115,18812,,2,,,
,,,,,,18872,100,,,,
,,,,,,18932,95,,,,
,,,,,,18992,72,,,,
,,,,,,19052,71,,,,
,,,,,,19112,70,,,,
2024-05-09T09:26:00.000Z,,,,sedentary,,,,4,,,
,,,,,,19172,65,,,,
,,,,,,19232,61,,,,
2024-05-09T09:28:00.000Z,,,,sedentary,,,,0,,,
2024-05-09T09:29:00.000Z,,,,sedentary,,,,3,,,
,,,,,,19352,69,,,,
2024-05-09T09:30:00.000Z,,,,sedentary,,,,0,,,
,,,,,,19412,65,,,,
,,,,,,19472,67,,,,
,,,,,,19532,65,,,,
,,,,,,19592,68,,,,
,,,,,,19652,72,,,,
,,,,,,19712,65,,,,
,,,,,,19772,72,,,,
,,,,,,19832,64,,,,
2024-05-09T09:38:00.000Z,,,,sedentary,,,,4,,,
,,,,,,19892,66,,,,
2024-05-09T09:39:00.000Z,,,,sedentary,,,,0,,,
,,,,,,20012,70,,,,
,,,,,,20072,69,,,,
,,,,,,20132,65,,,,
,,,,,,20192,66,,,,
,,,,,,20252,69,,,,
,,,,,,20312,66,,,,
,,,,,,20372,68,,,,
,,,,,,20432,75,,,,
,,,,,,20492,68,,,,
,,,,,,20552,77,,,,
,,,,,,20612,72,,,,
,,,,,,20672,70,,,,
,,,,,,20732,64,,,,
,,,,,,20792,65,,,,
,,,,,,20852,75,,,,
,,,,,,20912,82,,,,
,,,,,,20972,73,,,,
,,,,,,21032,75,,,,
,,,,,,21092,71,,,,
,,,,,,21152,64,,,,
2024-05-09T10:00:00.000Z,,,,sedentary,,,,4,,,
,,,,,,21212,69,,,,
,,,,,,21272,68,,,,
2024-05-09T10:02:00.000Z,,,,sedentary,,,,4,,,
2024-05-09T10:02:00.000Z,0.00,0,736.000,generic,54,,,,782,,
2024-05-09T10:02:00.000Z,2627.48,3300,2038.000,walking,115,,,,782,,
2024-05-09T10:02:00.000Z,,,,,,,,,,,
2024-05-09T10:02:00.000Z,,,,,,,,,,,
